timestamp_15m,temp,humidity,HLX_L18_AHU_Header_Low_Zone_Differential_Pressure,HLX_B1_Chiller_BTU_METER_Cooling_Capacity,HLX_B1_Chiller_DPM_MSB_IN_1_kW,HLX_B1_Chiller_DPM_MSB_IN_2_kW,kwh_15m,kwh_15m_exact,year,month,day,hour,minute,weekday,holiday
2025-12-02 14:15:00,82.4,88.91,0.00125199998728931,0.0,0.878906011581421,9.58265781402588,2.6153909564018254,,2025,12,2,14,15,1,0
2025-12-02 14:30:00,82.4,88.91,0.0131449997425079,0.0,0.859375,9.59328269958496,2.61316442489624,,2025,12,2,14,30,1,0
2025-12-02 14:45:00,84.2,79.05,0.102030001580715,28.4344997406006,29.8458728790283,9.57151222229004,9.854346275329585,,2025,12,2,14,45,1,0
2025-12-02 15:00:00,90.32,58.76,0.0926399976015091,-14.2172498703003,32.4330940246582,9.59270572662354,10.506449937820436,,2025,12,2,15,0,1,0
2025-12-02 15:15:00,84.2,74.46,0.100152000784874,432.204406738281,238.288909912109,27.1385097503662,66.3568549156188,,2025,12,2,15,15,1,0
2025-12-02 15:30:00,84.2,74.46,0.228470996022224,395.239532470703,25.3121967315674,245.427520751953,67.6849293708801,,2025,12,2,15,30,1,0
2025-12-02 15:45:00,86.0,74.62,0.0951440036296844,440.734741210938,248.616714477539,9.58824157714844,64.55123901367186,,2025,12,2,15,45,1,0
2025-12-02 16:00:00,89.06,61.14,0.118304997682571,440.734741210938,0.45507800579071,271.933715820313,68.09719845652593,,2025,12,2,16,0,1,0
2025-12-02 16:15:00,86.0,74.62,0.0932660028338432,452.108551025391,0.457031011581421,252.516906738281,63.243484437465604,,2025,12,2,16,15,1,0
2025-12-02 16:30:00,86.0,74.62,0.132074996829033,435.0478515625,0.458983987569809,264.517181396484,66.24404134601345,,2025,12,2,16,30,1,0
2025-12-02 16:45:00,86.0,74.62,0.109541997313499,429.360961914063,0.458983987569809,269.019622802734,67.36965169757595,,2025,12,2,16,45,1,0
